id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;geometry
9102;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;223.0;LINESTRING (9.075654350881242 45.49658272812528, 9.075719658534773 45.49612885606991, 9.075800542960582 45.49583942141528, 9.075942457123555 45.49563212518986, 9.076181026919802 45.49544609695047, 9.076419335274933 45.49506708751463, 9.076449713463143 45.49500631070626, 9.076083750655636 45.49486721889844)
9103;7210;VIA PAOLO SARPI;;urbana;percorso promiscuo - pedonale e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - area pedonale;194.0;LINESTRING (9.170514546277271 45.48099352072463, 9.172383792741757 45.48112015493057, 9.172985527497143 45.48115453093216)
9104;7210;VIA PAOLO SARPI;;urbana;percorso promiscuo - pedonale e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - area pedonale;113.0;LINESTRING (9.173169393617428 45.48115425288119, 9.173921672239429 45.48121188867031, 9.1746070700347 45.48128141286443)
9105;7210;VIA PAOLO SARPI;;urbana;percorso promiscuo - pedonale e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - area pedonale;187.0;LINESTRING (9.174774046934555 45.48128115799614, 9.175827253001824 45.48137360519453, 9.176512618598643 45.48143141670845, 9.177147919149874 45.48147742030147)
9106;7210;VIA PAOLO SARPI;;urbana;percorso promiscuo - pedonale e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - area pedonale;109.0;LINESTRING (9.177298464615493 45.48150076978364, 9.177783001834735 45.48153521200311, 9.178680588852554 45.48165622766304)
9107;7210;VIA PAOLO SARPI;;urbana;percorso promiscuo - pedonale e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - area pedonale;154.0;LINESTRING (9.179199887744238 45.48167683807036, 9.180374233360922 45.481754561987, 9.181149876080379 45.4818713398863)
9109;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;1176.0;LINESTRING (9.084244124667775 45.49416189131575, 9.085338132752653 45.49346015557296, 9.086758939082543 45.49252298788628, 9.087596353285608 45.49197923224511, 9.091453319259772 45.48944649524958, 9.091890934355597 45.48918187649051, 9.092884218376669 45.48846630796606, 9.093609597535123 45.48780099526223, 9.094020416391428 45.48736483136184, 9.094430711027757 45.48677132913912, 9.094572397272985 45.48655869904189)
9110;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;395.0;LINESTRING (9.09430319123447 45.48642318592992, 9.094136024114876 45.48670370406494, 9.093614038172147 45.4873901866687, 9.092883609606492 45.48809456781271, 9.092300246346118 45.48859180327183, 9.091574692466038 45.48908545896622, 9.091890934355597 45.48918187649051)
9111;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;477.0;LINESTRING (9.091574692466038 45.48908545896622, 9.090402255054192 45.48982248974966, 9.089686699492024 45.49026608000645, 9.089163998772536 45.49063453777249, 9.087829418992905 45.49149660150921, 9.087080744723135 45.49198484552527)
9114;;PARCO DELLE CAVE;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;306.0;LINESTRING (9.097743213973278 45.46308349309707, 9.097645665574348 45.4631572037361, 9.09707177318885 45.463490599049, 9.096713095128163 45.46372994780405, 9.096633046212743 45.46382570675408, 9.0965943602006 45.46400499741955, 9.096596845672597 45.46419761544565, 9.096581121773029 45.46435352639914, 9.096483399179169 45.46450617601758, 9.095971017172189 45.46540683453478)
9115;;PARCO DELLE CAVE;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;254.0;LINESTRING (9.101701938470219 45.47057632786076, 9.101411296147393 45.47037481548289, 9.100902213420479 45.47005392865838, 9.100210433147428 45.46971897783269, 9.099562490268621 45.46942889978608, 9.099105298261847 45.46921687208713)
9116;;PARCO DELLE CAVE;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;311.0;LINESTRING (9.099105298261847 45.46921687208713, 9.098906548284354 45.4691695184117, 9.098694481224895 45.46918721040794, 9.098302782527959 45.46939932177084, 9.098053124701931 45.46959230922056, 9.097938049447801 45.46962589137596, 9.097842616889533 45.4696259728787, 9.096689570105479 45.4689954401638, 9.096617265719297 45.46852870849013, 9.096346835645132 45.46837798908217)
9120;;PARCO DELLE CAVE;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;380.0;LINESTRING (9.096346835645132 45.46837798908217, 9.095914071536845 45.46814884934309, 9.095888402263764 45.46787807468565, 9.09592095310137 45.46761147126578, 9.095688311199964 45.46742589831803, 9.095540059618212 45.46718452436725, 9.095122148795573 45.46672045340785, 9.095971017172189 45.46540683453478)
9121;;PARCO DI TRENNO;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;436.0;LINESTRING (9.106551973882633 45.48939330923071, 9.107164244263494 45.48807058380055, 9.107882538080213 45.48653002113703, 9.108282172675985 45.4856604188)
9122;;PARCO DELLE CAVE;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;786.0;LINESTRING (9.101552522025615 45.47047273254314, 9.101397943387605 45.47062083181563, 9.101352087647196 45.4708159280214, 9.101326055084307 45.47102308155046, 9.101173579360101 45.47139289311055, 9.100933998441834 45.4717776425677, 9.100549292643949 45.47221639140555, 9.099607819383211 45.4728543950588, 9.099141010976759 45.47315945801075, 9.098721767863029 45.47348955665064, 9.098231364451447 45.47389773695489, 9.097793803810582 45.47433001978302, 9.097614733590165 45.47460789432385, 9.097483271424972 45.47493340832474, 9.097367823172108 45.47535953241579, 9.097167640207747 45.47530438496432, 9.097053867865336 45.47533998351566, 9.097010520384199 45.47538295305764, 9.096341777193544 45.47617694906548)
9124;408;VIA SANTA SOFIA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - Z30;164.0;LINESTRING (9.190116622584696 45.45709833399802, 9.190124939372744 45.45706123591964, 9.188336430141153 45.45637111388812)
9125;6091;VIA MONTEVIDEO;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;5.0;LINESTRING (9.165067195558599 45.4577389246001, 9.165131204041341 45.45775917460688)
9126;408;VIA SANTA SOFIA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - Z30;193.0;LINESTRING (9.19250539158352 45.45744502049473, 9.19077085595511 45.45722343964927, 9.190098358284065 45.4570676708156)
9127;6102;PIAZZA GIOVANNI ANTONIO BAZZI;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;30.0;LINESTRING (9.162410659001763 45.45689378347877, 9.162059599120207 45.45678128193489)
9130;6093;VIA VALPARAISO;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;228.0;LINESTRING (9.162410659001763 45.45689378347877, 9.165067195558599 45.4577389246001)
9131;6094;VIA COLA DI RIENZO;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;596.0;LINESTRING (9.161634630987171 45.45664955653588, 9.154694404493691 45.45443581525566)
9133;5124;VIA TORTONA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;699.0;LINESTRING (9.156223484182643 45.45004004440295, 9.156197074263893 45.45015439038575, 9.156234368842163 45.45025996766499, 9.156302496005697 45.45036405587359, 9.156380806489391 45.45043340305934, 9.156481642766938 45.45047088625364, 9.160704085807135 45.45115523664447, 9.164286297924233 45.45221366749028)
9134;338;VIA PAOLO DA CANNOBIO;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - divieto di transito ecc. bici;34.0;LINESTRING (9.188903453618233 45.46031441921292, 9.189198548321496 45.46053752933035)
9135;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;224.0;LINESTRING (9.081911512909446 45.49534925829415, 9.084037174614515 45.493998682872)
9136;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;316.0;LINESTRING (9.084037174614515 45.493998682872, 9.085291837892893 45.49314218552373, 9.086971531047723 45.49203587394602)
9138;6930;VIA LUIGI MENGONI;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;252.0;LINESTRING (9.106849253333355 45.45214734705455, 9.108440227568611 45.45279239406158, 9.108462427226602 45.45279251907264, 9.108478802631204 45.45278476434917, 9.108494125884238 45.45276927139814, 9.108933712245555 45.45222861265238, 9.108986917638562 45.4521157618218, 9.109033770579199 45.45201966087283, 9.109083157223877 45.45194357756935)
9139;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;500.0;LINESTRING (9.07905820003848 45.49670167612703, 9.079820096411185 45.49651176808994, 9.080454892406753 45.49631843380286, 9.081231696925503 45.49599979198318, 9.082140386802855 45.49555251660273, 9.082348496680391 45.49538098885547, 9.084244124667775 45.49416189131575)
9140;;BOSCOINCITTA';;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;non regolamentato - parco o area verde;24.0;LINESTRING (9.084244124667775 45.49416189131575, 9.084037174614515 45.493998682872)
9142;5262;VIA PAVIA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;186.0;LINESTRING (9.179451707417273 45.44741021898668, 9.177076530136725 45.44754484722912)
9143;5262;VIA PAVIA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;186.0;LINESTRING (9.177055174816005 45.4474492423323, 9.17942839349185 45.44732223410175)
9148;2275;VIA PADOVA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;bidirezionale;FACILITAZIONE - Z30;135.0;LINESTRING (9.248360810306007 45.50991408339112, 9.247425685241311 45.50930881577083, 9.247095846794755 45.50908774530068)
9150;2493;VIA VIPITENO;;urbana;percorso promiscuo - pedonale e ciclabile;marciapiede;bidirezionale;percorso promiscuo - pedonale e ciclabile;75.0;LINESTRING (9.237685890730283 45.51145533343026, 9.238601238362117 45.51165988911056)
9151;1055;PIAZZA DELLA REPUBBLICA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;33.0;LINESTRING (9.198673426968716 45.48051714164078, 9.1990294681138 45.48035450133462)
9153;1055;PIAZZA DELLA REPUBBLICA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;40.0;LINESTRING (9.198526128310121 45.48039588352648, 9.198953955061015 45.4802051592095)
9157;408;VIA SANTA SOFIA;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;182.0;LINESTRING (9.188008981639346 45.45605211559604, 9.188131428324638 45.45610601057552, 9.18940826531815 45.45658266930033, 9.190066711701897 45.45682217517088)
9158;602;VIA GIOSUE' CARDUCCI;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;128.0;LINESTRING (9.174413728708387 45.46390939948606, 9.173818846105615 45.46283828256068)
9159;6109;VIA VINCENZO FOPPA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;17.0;LINESTRING (9.164427756584105 45.45908108871598, 9.164618911645459 45.45914904176555)
9160;1056;VIALE MONTE SANTO;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;42.0;LINESTRING (9.194316349720649 45.4795412046255, 9.194267228723401 45.47954933988818, 9.194205315601822 45.47955749684135, 9.194132633404799 45.47956661930927, 9.193897167619289 45.47961911880108, 9.193796807179305 45.47964697363852)
9161;;NVPR STRADA DI COLLEGAMENTO TRA VIA OLGETTINA E COLOGNO M.;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;1265.0;LINESTRING (9.266546619778188 45.51457479446965, 9.2665732657719 45.51449678419412, 9.266587512858525 45.51445012609721, 9.266580379597407 45.51440351783265, 9.266561460336399 45.51435531686631, 9.266521318973606 45.5143135560216, 9.266472918797069 45.51428513580201, 9.265704094411909 45.51398080231198, 9.265643920448477 45.51395321917554, 9.265593944129741 45.51391616133531, 9.265117412069046 45.51322968468381, 9.26459691064017 45.5125010932477, 9.264450493743251 45.51231835260653, 9.264190423168088 45.5120596363227, 9.263822982220383 45.51178145507227, 9.263527688817815 45.51160031666388, 9.263502600490282 45.511546188755, 9.26353751335874 45.51151082459772, 9.263214247731897 45.51134298121382, 9.263001553462667 45.51124914054273, 9.262917298993624 45.51119037803238, 9.262875460221407 45.51111288601666, 9.262889846288145 45.51104057532811, 9.263062258827572 45.51056636891559, 9.263114698070732 45.51039090978219, 9.263121343327498 45.51033337842116, 9.263094871789233 45.51031192704362, 9.263004748901665 45.51031231433272, 9.262879460768231 45.51032124327241, 9.262667215386518 45.51032308103611, 9.262566242104816 45.51030261069137, 9.262483894552741 45.51026814604101, 9.262389003776924 45.51020661724515, 9.262338303464665 45.51015029758268, 9.262308092939099 45.51009546107002, 9.262297032686721 45.5100293294449, 9.262311411708525 45.50995539866044, 9.262303344694988 45.50989979128256, 9.262282915296433 45.50985609350877, 9.262280684656751 45.50954079529048, 9.262308804581798 45.50947619397953, 9.262337247935081 45.50939854053863, 9.262342430589023 45.50932913131076, 9.262323644134302 45.50919803052477, 9.262278828733937 45.50897508969655, 9.262266521700571 45.50886089582628, 9.262243275996877 45.50873430571788, 9.262232493138837 45.50861749806801, 9.262245845564523 45.50851548665251, 9.262327398284402 45.50837920521965, 9.262384706438308 45.50831498697637, 9.262455963591108 45.5082498366008, 9.262501687308259 45.50817205343871, 9.262529675925691 45.50807936938234, 9.26254053362632 45.50796404223647, 9.262546196035188 45.50783261530434, 9.262567624933959 45.50773328558407, 9.262613290077651 45.50761544825567, 9.26263409001322 45.50751855022109, 9.262624782839429 45.50741641075174, 9.262598103141078 45.50732223200762, 9.262559369309608 45.50722349044019, 9.262490019118523 45.50706487276067, 9.26241235876196 45.50690843433029, 9.262324735461606 45.50675660918116, 9.262201231393604 45.50656886239494, 9.262024310101282 45.50634523402721, 9.261913059866522 45.50623243681578, 9.261745055826179 45.50610959830424, 9.26157334512005 45.50601548107408, 9.261365081935212 45.50590605547955, 9.261170842925051 45.50581189910915, 9.260867549287285 45.5056638054204, 9.26040114090287 45.50544110934872)
9162;595;PIAZZA DELLA RESISTENZA PARTIGIANA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;non regolamentato;10.0;LINESTRING (9.178347253069488 45.45905952026167, 9.178235319465964 45.45901745774577)
9163;6707;VIA BISCEGLIE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;159.0;LINESTRING (9.120550415180791 45.44730666868739, 9.120562936307865 45.44735296709919, 9.120557754731102 45.44739331237862, 9.119733387820515 45.44854581685051, 9.119701871307111 45.44859462400322)
9164;6707;VIA BISCEGLIE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;9.0;LINESTRING (9.119701871307111 45.44859462400322, 9.119704635234756 45.44862918924667, 9.119677141197187 45.44867136268355)
9165;6707;VIA BISCEGLIE;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;5.0;LINESTRING (9.120830472135626 45.44714853336919, 9.120855683782464 45.44715804788348, 9.120871469317064 45.44718476434353)
9166;6707;VIA BISCEGLIE;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;4.0;LINESTRING (9.120550415180791 45.44730666868739, 9.12052901112302 45.44730114872894, 9.120498171243142 45.44729082996923)
9167;6707;VIA BISCEGLIE;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;21.0;LINESTRING (9.120498171243142 45.44729082996923, 9.120284210331619 45.4472185063928, 9.120262443746732 45.44720538771585)
9168;3101;PIAZZALE SUSA;;ciclabile;corsia ciclabile - sede propria;parterre;bidirezionale;corsia ciclabile;86.0;LINESTRING (9.223710955271864 45.46760472627666, 9.223696235282677 45.4676048248788, 9.223653960957167 45.46761553909955, 9.222918242593202 45.46801803733811, 9.22281176571685 45.4680064534363)
9170;3101;PIAZZALE SUSA;;ciclabile;corsia ciclabile - sede propria;parterre;bidirezionale;corsia ciclabile;77.0;LINESTRING (9.22478930683365 45.46787540036647, 9.2245874022229 45.46779982833915, 9.22418373574031 45.46761969965457, 9.224101906314399 45.46759753746029, 9.224034966613726 45.46758821750407, 9.223917416183889 45.46760334309418)
9203;7098;VIALE GADIO;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;106.0;LINESTRING (9.180262444562413 45.4731523419713, 9.180217208178007 45.47309745960992, 9.180156960352125 45.4730454189963, 9.179473077923104 45.472588370658, 9.179446635940648 45.47256860409885, 9.179439378299007 45.47254492706762, 9.179446031955973 45.47251964899624, 9.179464829258084 45.47250161632778, 9.179523245193831 45.47246165207681)
